Sample in Buffer,Sample in Window,TRIGGER,openaars_virtual_top/tg68_ddraddr[25:1],openaars_virtual_top/tg68_cpustate_2[1:0],openaars_virtual_top/tg68_ddrcs,openaars_virtual_top/tg68_cpustate[6:3],openaars_virtual_top/tg68_cuds,openaars_virtual_top/tg68_clds,openaars_virtual_top/tg68_cin[15:0],openaars_virtual_top/tg68_ddrout[15:0],openaars_virtual_top/tg68_ddrena,openaars_virtual_top/tg68_ddrready,openaars_virtual_top/ddr3_dbg_req_rd,openaars_virtual_top/ddr3_dbg_req_be[15:0],openaars_virtual_top/ddr3_dbg_req_addr[31:0],openaars_virtual_top/ddr3_dbg_req_wdata[127:0],openaars_virtual_top/ddr3_dbg_resp_rdata[127:0],openaars_virtual_top/ddr3_dbg_ack_tgl,openaars_virtual_top/ddr3_dbg_bstate[1:0],openaars_virtual_top/ddr3_dbg_sdr_read_req,openaars_virtual_top/ddr3_dbg_sdr_read_ack,openaars_virtual_top/ddr3_dbg_sdr_dat_r[15:0],openaars_virtual_top/ddr3_dbg_sdr_write_req,openaars_virtual_top/ddr3_dbg_sdr_write_ack,openaars_virtual_top/ddr3_dbg_sdr_adr[25:1],openaars_virtual_top/ddr3_dbg_sdr_dat_w[31:0],openaars_virtual_top/ddr3_dbg_sdr_dqm_w[3:0],openaars_virtual_top/g_ddr3_fastram_ila.ddr3_dbg_cdc_state[3:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX,HEX
3557,3557,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3558,3558,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3559,3559,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3560,3560,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3561,3561,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3562,3562,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3563,3563,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3564,3564,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3565,3565,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3566,3566,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3567,3567,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3568,3568,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3569,3569,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3570,3570,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3571,3571,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3572,3572,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3573,3573,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3574,3574,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3575,3575,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3576,3576,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3577,3577,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3578,3578,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3579,3579,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3580,3580,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3581,3581,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3582,3582,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3583,3583,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3584,3584,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3585,3585,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3586,3586,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3587,3587,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3588,3588,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3589,3589,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3590,3590,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3591,3591,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3592,3592,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3593,3593,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3594,3594,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3595,3595,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3596,3596,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3597,3597,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3598,3598,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3599,3599,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3600,3600,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3601,3601,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3602,3602,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3603,3603,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3604,3604,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3605,3605,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3606,3606,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3607,3607,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3608,3608,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3609,3609,0,001cb33,3,1,0,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3610,3610,0,001cb33,3,1,4,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3611,3611,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3612,3612,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3613,3613,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3614,3614,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3615,3615,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3616,3616,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3617,3617,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3618,3618,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3619,3619,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3620,3620,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3621,3621,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3622,3622,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3623,3623,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3624,3624,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3625,3625,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3626,3626,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3627,3627,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3628,3628,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3629,3629,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3630,3630,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3631,3631,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3632,3632,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3633,3633,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3634,3634,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3635,3635,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3636,3636,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3637,3637,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3638,3638,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3639,3639,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3640,3640,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3641,3641,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3642,3642,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3643,3643,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3644,3644,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3645,3645,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3646,3646,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3647,3647,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3648,3648,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3649,3649,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3650,3650,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3651,3651,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3652,3652,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3653,3653,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3654,3654,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3655,3655,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3656,3656,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3657,3657,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3658,3658,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3659,3659,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3660,3660,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3661,3661,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3662,3662,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3663,3663,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3664,3664,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3665,3665,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3666,3666,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3667,3667,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3668,3668,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3669,3669,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3670,3670,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3671,3671,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3672,3672,0,001cb33,1,1,3,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3673,3673,0,001cb33,1,1,1,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3674,3674,0,001cb33,1,1,4,1,1,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3675,3675,0,0749676,2,1,3,0,0,0456,0455,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3676,3676,0,0749676,2,1,3,0,0,0456,0334,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3677,3677,0,0749676,2,1,1,0,0,0456,0334,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3678,3678,0,0749676,2,0,0,0,0,0456,0334,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3679,3679,0,0749676,2,0,0,0,0,0456,0334,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
3680,3680,0,0749676,2,0,0,0,0,0456,0334,0,1,1,0000,00e92ce0,00000000000000000000000000000000,04110411041104120422032203220222,0,"B_IDLE",0,0,0411,0,0,07241d9,acc4acc4,c,8
